Datetime,300037925 (Goldstraße),353413828 (Goldstraße Fahrräder Stadteinwärts),353413829 (Goldstraße Fahrräder Stadtauswärts),300037925-status,353413828-status,353413829-status
2026-02-02 15:45,44,31,13,0,0,0
2026-02-02 16:00,50,21,29,0,0,0
2026-02-02 16:15,31,12,19,0,0,0
2026-02-02 16:30,25,10,15,0,0,0
2026-02-02 16:45,24,13,11,0,0,0
2026-02-02 17:00,34,15,19,0,0,0
2026-02-02 17:15,26,15,11,0,0,0
2026-02-02 17:30,37,11,26,0,0,0
2026-02-02 17:45,40,17,23,0,0,0
2026-02-02 18:00,42,22,20,0,0,0
2026-02-02 18:15,19,8,11,0,0,0
2026-02-02 18:30,21,7,14,0,0,0
2026-02-02 18:45,28,14,14,0,0,0
2026-02-02 19:00,8,3,5,0,0,0
2026-02-02 19:15,16,9,7,0,0,0
2026-02-02 19:30,17,7,10,0,0,0
2026-02-02 19:45,12,2,10,0,0,0
2026-02-02 20:00,16,2,14,0,0,0
2026-02-02 20:15,7,2,5,0,0,0
2026-02-02 20:30,11,2,9,0,0,0
2026-02-02 20:45,2,0,2,0,0,0
2026-02-02 21:00,4,1,3,0,0,0
2026-02-02 21:15,9,2,7,0,0,0
2026-02-02 21:30,4,0,4,0,0,0
2026-02-02 21:45,6,4,2,0,0,0
2026-02-02 22:00,5,0,5,0,0,0
2026-02-02 22:15,3,1,2,0,0,0
2026-02-02 22:30,3,3,0,0,0,0
2026-02-02 22:45,1,0,1,0,0,0
2026-02-02 23:00,6,3,3,0,0,0
2026-02-02 23:15,3,1,2,0,0,0
2026-02-02 23:30,1,0,1,0,0,0
2026-02-02 23:45,0,0,0,0,0,0
2026-02-03 00:00,0,0,0,0,0,0
2026-02-03 00:15,1,1,0,0,0,0
2026-02-03 00:30,0,0,0,0,0,0
2026-02-03 00:45,0,0,0,0,0,0
2026-02-03 01:00,1,0,1,0,0,0
2026-02-03 01:15,0,0,0,0,0,0
2026-02-03 01:30,3,0,3,0,0,0
2026-02-03 01:45,0,0,0,0,0,0
2026-02-03 02:00,0,0,0,0,0,0
2026-02-03 02:15,1,0,1,0,0,0
2026-02-03 02:30,0,0,0,0,0,0
2026-02-03 02:45,0,0,0,0,0,0
2026-02-03 03:00,0,0,0,0,0,0
2026-02-03 03:15,0,0,0,0,0,0
2026-02-03 03:30,0,0,0,0,0,0
2026-02-03 03:45,0,0,0,0,0,0
2026-02-03 04:00,0,0,0,0,0,0
2026-02-03 04:15,0,0,0,0,0,0
2026-02-03 04:30,0,0,0,0,0,0
2026-02-03 04:45,7,5,2,0,0,0
2026-02-03 05:00,1,1,0,0,0,0
2026-02-03 05:15,2,1,1,0,0,0
2026-02-03 05:30,3,3,0,0,0,0
2026-02-03 05:45,5,4,1,0,0,0
2026-02-03 06:00,3,3,0,0,0,0
2026-02-03 06:15,10,9,1,0,0,0
2026-02-03 06:30,14,10,4,0,0,0
2026-02-03 06:45,21,19,2,0,0,0
2026-02-03 07:00,22,20,2,0,0,0
2026-02-03 07:15,46,41,5,0,0,0
2026-02-03 07:30,63,56,7,0,0,0
2026-02-03 07:45,57,48,9,0,0,0
2026-02-03 08:00,44,33,11,0,0,0
2026-02-03 08:15,36,33,3,0,0,0
2026-02-03 08:30,40,31,9,0,0,0
2026-02-03 08:45,38,25,13,0,0,0
2026-02-03 09:00,22,16,6,0,0,0
2026-02-03 09:15,21,19,2,0,0,0
2026-02-03 09:30,24,13,11,0,0,0
2026-02-03 09:45,26,24,2,0,0,0
2026-02-03 10:00,20,16,4,0,0,0
2026-02-03 10:15,15,9,6,0,0,0
2026-02-03 10:30,15,11,4,0,0,0
2026-02-03 10:45,20,16,4,0,0,0
2026-02-03 11:00,21,13,8,0,0,0
2026-02-03 11:15,24,16,8,0,0,0
2026-02-03 11:30,24,15,9,0,0,0
2026-02-03 11:45,23,16,7,0,0,0
2026-02-03 12:00,33,17,16,0,0,0
2026-02-03 12:15,13,6,7,0,0,0
2026-02-03 12:30,21,12,9,0,0,0
2026-02-03 12:45,30,12,18,0,0,0
2026-02-03 13:00,43,10,33,0,0,0
2026-02-03 13:15,28,14,14,0,0,0
2026-02-03 13:30,16,8,8,0,0,0
2026-02-03 13:45,25,11,14,0,0,0
2026-02-03 14:00,20,7,13,0,0,0
2026-02-03 14:15,23,16,7,0,0,0
2026-02-03 14:30,23,9,14,0,0,0
2026-02-03 14:45,29,17,12,0,0,0
2026-02-03 15:00,35,17,18,0,0,0
2026-02-03 15:15,43,22,21,0,0,0
2026-02-03 15:30,26,16,10,0,0,0
2026-02-03 15:45,41,23,18,0,0,0
2026-02-03 16:00,24,11,13,0,0,0
2026-02-03 16:15,34,17,17,0,0,0
2026-02-03 16:30,22,9,13,0,0,0
2026-02-03 16:45,16,10,6,0,0,0
2026-02-03 17:00,29,13,16,0,0,0
2026-02-03 17:15,21,10,11,0,0,0
2026-02-03 17:30,17,7,10,0,0,0
2026-02-03 17:45,30,7,23,0,0,0
2026-02-03 18:00,23,9,14,0,0,0
2026-02-03 18:15,37,18,19,0,0,0
2026-02-03 18:30,17,8,9,0,0,0
2026-02-03 18:45,20,10,10,0,0,0
2026-02-03 19:00,17,5,12,0,0,0
2026-02-03 19:15,12,6,6,0,0,0
2026-02-03 19:30,15,6,9,0,0,0
2026-02-03 19:45,10,5,5,0,0,0
2026-02-03 20:00,11,6,5,0,0,0
2026-02-03 20:15,9,3,6,0,0,0
2026-02-03 20:30,7,3,4,0,0,0
2026-02-03 20:45,10,1,9,0,0,0
2026-02-03 21:00,9,5,4,0,0,0
2026-02-03 21:15,8,1,7,0,0,0
2026-02-03 21:30,9,3,6,0,0,0
2026-02-03 21:45,6,3,3,0,0,0
2026-02-03 22:00,5,0,5,0,0,0
2026-02-03 22:15,3,1,2,0,0,0
2026-02-03 22:30,2,1,1,0,0,0
2026-02-03 22:45,5,3,2,0,0,0
2026-02-03 23:00,4,1,3,0,0,0
2026-02-03 23:15,1,0,1,0,0,0
2026-02-03 23:30,0,0,0,0,0,0
2026-02-03 23:45,0,0,0,0,0,0
2026-02-04 00:00,2,2,0,0,0,0
2026-02-04 00:15,0,0,0,0,0,0
2026-02-04 00:30,1,0,1,0,0,0
2026-02-04 00:45,0,0,0,0,0,0
2026-02-04 01:00,1,0,1,0,0,0
2026-02-04 01:15,0,0,0,0,0,0
2026-02-04 01:30,0,0,0,0,0,0
2026-02-04 01:45,0,0,0,0,0,0
2026-02-04 02:00,0,0,0,0,0,0
2026-02-04 02:15,0,0,0,0,0,0
2026-02-04 02:30,0,0,0,0,0,0
2026-02-04 02:45,0,0,0,0,0,0
2026-02-04 03:00,1,1,0,0,0,0
2026-02-04 03:15,0,0,0,0,0,0
2026-02-04 03:30,0,0,0,0,0,0
2026-02-04 03:45,0,0,0,0,0,0
2026-02-04 04:00,1,1,0,0,0,0
2026-02-04 04:15,0,0,0,0,0,0
2026-02-04 04:30,1,1,0,0,0,0
2026-02-04 04:45,1,1,0,0,0,0
2026-02-04 05:00,4,3,1,0,0,0
2026-02-04 05:15,4,3,1,0,0,0
2026-02-04 05:30,1,1,0,0,0,0
2026-02-04 05:45,5,4,1,0,0,0
2026-02-04 06:00,3,2,1,0,0,0
2026-02-04 06:15,14,8,6,0,0,0
2026-02-04 06:30,7,6,1,0,0,0
2026-02-04 06:45,16,15,1,0,0,0
2026-02-04 07:00,20,17,3,0,0,0
2026-02-04 07:15,39,36,3,0,0,0
2026-02-04 07:30,71,60,11,0,0,0
2026-02-04 07:45,54,43,11,0,0,0
2026-02-04 08:00,35,31,4,0,0,0
2026-02-04 08:15,40,31,9,0,0,0
2026-02-04 08:30,34,22,12,0,0,0
2026-02-04 08:45,45,32,13,0,0,0
2026-02-04 09:00,22,15,7,0,0,0
2026-02-04 09:15,15,13,2,0,0,0
2026-02-04 09:30,40,30,10,0,0,0
2026-02-04 09:45,31,25,6,0,0,0
2026-02-04 10:00,15,15,0,0,0,0
2026-02-04 10:15,37,32,5,0,0,0
2026-02-04 10:30,32,21,11,0,0,0
2026-02-04 10:45,26,17,9,0,0,0
2026-02-04 11:00,17,8,9,0,0,0
2026-02-04 11:15,33,24,9,0,0,0
2026-02-04 11:30,26,15,11,0,0,0
2026-02-04 11:45,34,25,9,0,0,0
2026-02-04 12:00,25,12,13,0,0,0
2026-02-04 12:15,18,12,6,0,0,0
2026-02-04 12:30,21,12,9,0,0,0
2026-02-04 12:45,34,15,19,0,0,0
2026-02-04 13:00,28,17,11,0,0,0
2026-02-04 13:15,38,19,19,0,0,0
2026-02-04 13:30,31,13,18,0,0,0
2026-02-04 13:45,35,21,14,0,0,0
2026-02-04 14:00,31,11,20,0,0,0
2026-02-04 14:15,21,14,7,0,0,0
2026-02-04 14:30,31,11,20,0,0,0
2026-02-04 14:45,35,23,12,0,0,0
2026-02-04 15:00,29,14,15,0,0,0
2026-02-04 15:15,26,13,13,0,0,0
2026-02-04 15:30,37,10,27,0,0,0
2026-02-04 15:45,40,21,19,0,0,0
2026-02-04 16:00,37,15,22,0,0,0
2026-02-04 16:15,35,14,21,0,0,0
2026-02-04 16:30,33,15,18,0,0,0
2026-02-04 16:45,29,13,16,0,0,0
2026-02-04 17:00,35,15,20,0,0,0
2026-02-04 17:15,29,15,14,0,0,0
2026-02-04 17:30,32,17,15,0,0,0
2026-02-04 17:45,35,18,17,0,0,0
2026-02-04 18:00,14,6,8,0,0,0
2026-02-04 18:15,36,15,21,0,0,0
2026-02-04 18:30,24,8,16,0,0,0
2026-02-04 18:45,25,13,12,0,0,0
2026-02-04 19:00,19,2,17,0,0,0
2026-02-04 19:15,16,8,8,0,0,0
2026-02-04 19:30,23,10,13,0,0,0
2026-02-04 19:45,16,8,8,0,0,0
2026-02-04 20:00,13,4,9,0,0,0
2026-02-04 20:15,8,4,4,0,0,0
2026-02-04 20:30,7,2,5,0,0,0
2026-02-04 20:45,6,0,6,0,0,0
2026-02-04 21:00,6,2,4,0,0,0
2026-02-04 21:15,10,1,9,0,0,0
2026-02-04 21:30,9,1,8,0,0,0
2026-02-04 21:45,10,4,6,0,0,0
2026-02-04 22:00,6,2,4,0,0,0
2026-02-04 22:15,8,3,5,0,0,0
2026-02-04 22:30,6,0,6,0,0,0
2026-02-04 22:45,4,0,4,0,0,0
2026-02-04 23:00,3,2,1,0,0,0
2026-02-04 23:15,2,0,2,0,0,0
2026-02-04 23:30,5,2,3,0,0,0
2026-02-04 23:45,0,0,0,0,0,0
2026-02-05 00:00,1,0,1,0,0,0
2026-02-05 00:15,0,0,0,0,0,0
2026-02-05 00:30,3,1,2,0,0,0
2026-02-05 00:45,0,0,0,0,0,0
2026-02-05 01:00,2,0,2,0,0,0
2026-02-05 01:15,0,0,0,0,0,0
2026-02-05 01:30,1,0,1,0,0,0
2026-02-05 01:45,1,0,1,0,0,0
2026-02-05 02:00,1,1,0,0,0,0
2026-02-05 02:15,0,0,0,0,0,0
2026-02-05 02:30,0,0,0,0,0,0
2026-02-05 02:45,0,0,0,0,0,0
2026-02-05 03:00,1,0,1,0,0,0
2026-02-05 03:15,0,0,0,0,0,0
2026-02-05 03:30,0,0,0,0,0,0
2026-02-05 03:45,0,0,0,0,0,0
2026-02-05 04:00,0,0,0,0,0,0
2026-02-05 04:15,0,0,0,0,0,0
2026-02-05 04:30,0,0,0,0,0,0
2026-02-05 04:45,1,1,0,0,0,0
2026-02-05 05:00,3,2,1,0,0,0
2026-02-05 05:15,2,1,1,0,0,0
2026-02-05 05:30,2,1,1,0,0,0
2026-02-05 05:45,6,5,1,0,0,0
2026-02-05 06:00,5,4,1,0,0,0
2026-02-05 06:15,6,6,0,0,0,0
2026-02-05 06:30,12,11,1,0,0,0
2026-02-05 06:45,17,15,2,0,0,0
2026-02-05 07:00,17,15,2,0,0,0
2026-02-05 07:15,37,30,7,0,0,0
2026-02-05 07:30,68,64,4,0,0,0
2026-02-05 07:45,63,51,12,0,0,0
2026-02-05 08:00,33,27,6,0,0,0
2026-02-05 08:15,36,29,7,0,0,0
2026-02-05 08:30,36,30,6,0,0,0
2026-02-05 08:45,23,20,3,0,0,0
2026-02-05 09:00,25,17,8,0,0,0
2026-02-05 09:15,18,15,3,0,0,0
2026-02-05 09:30,32,27,5,0,0,0
2026-02-05 09:45,34,30,4,0,0,0
2026-02-05 10:00,20,16,4,0,0,0
2026-02-05 10:15,12,9,3,0,0,0
2026-02-05 10:30,25,17,8,0,0,0
2026-02-05 10:45,16,10,6,0,0,0
2026-02-05 11:00,27,15,12,0,0,0
2026-02-05 11:15,19,13,6,0,0,0
2026-02-05 11:30,23,11,12,0,0,0
2026-02-05 11:45,25,12,13,0,0,0
2026-02-05 12:00,20,16,4,0,0,0
2026-02-05 12:15,8,4,4,0,0,0
2026-02-05 12:30,24,15,9,0,0,0
2026-02-05 12:45,21,7,14,0,0,0
2026-02-05 13:00,26,8,18,0,0,0
2026-02-05 13:15,37,15,22,0,0,0
2026-02-05 13:30,27,9,18,0,0,0
2026-02-05 13:45,16,9,7,0,0,0
2026-02-05 14:00,24,10,14,0,0,0
2026-02-05 14:15,27,11,16,0,0,0
2026-02-05 14:30,30,22,8,0,0,0
2026-02-05 14:45,34,20,14,0,0,0
2026-02-05 15:00,23,9,14,0,0,0
2026-02-05 15:15,27,13,14,0,0,0
2026-02-05 15:30,31,15,16,0,0,0
2026-02-05 15:45,34,12,22,0,0,0
2026-02-05 16:00,37,17,20,0,0,0
2026-02-05 16:15,31,15,16,0,0,0
2026-02-05 16:30,21,9,12,0,0,0
2026-02-05 16:45,27,9,18,0,0,0
2026-02-05 17:00,33,14,19,0,0,0
2026-02-05 17:15,30,10,20,0,0,0
2026-02-05 17:30,26,11,15,0,0,0
2026-02-05 17:45,33,13,20,0,0,0
2026-02-05 18:00,31,10,21,0,0,0
2026-02-05 18:15,22,8,14,0,0,0
2026-02-05 18:30,30,15,15,0,0,0
2026-02-05 18:45,25,18,7,0,0,0
2026-02-05 19:00,13,6,7,0,0,0
2026-02-05 19:15,21,13,8,0,0,0
2026-02-05 19:30,14,4,10,0,0,0
2026-02-05 19:45,18,7,11,0,0,0
2026-02-05 20:00,23,11,12,0,0,0
2026-02-05 20:15,3,1,2,0,0,0
2026-02-05 20:30,6,2,4,0,0,0
2026-02-05 20:45,10,1,9,0,0,0
2026-02-05 21:00,2,1,1,0,0,0
2026-02-05 21:15,6,1,5,0,0,0
2026-02-05 21:30,8,2,6,0,0,0
2026-02-05 21:45,7,1,6,0,0,0
2026-02-05 22:00,14,4,10,0,0,0
2026-02-05 22:15,11,3,8,0,0,0
2026-02-05 22:30,8,1,7,0,0,0
2026-02-05 22:45,4,1,3,0,0,0
2026-02-05 23:00,4,0,4,0,0,0
2026-02-05 23:15,2,0,2,0,0,0
2026-02-05 23:30,1,0,1,0,0,0
2026-02-05 23:45,1,0,1,0,0,0
2026-02-06 00:00,1,0,1,0,0,0
2026-02-06 00:15,1,0,1,0,0,0
2026-02-06 00:30,0,0,0,0,0,0
2026-02-06 00:45,2,0,2,0,0,0
2026-02-06 01:00,0,0,0,0,0,0
2026-02-06 01:15,0,0,0,0,0,0
2026-02-06 01:30,0,0,0,0,0,0
2026-02-06 01:45,0,0,0,0,0,0
2026-02-06 02:00,0,0,0,0,0,0
2026-02-06 02:15,0,0,0,0,0,0
2026-02-06 02:30,0,0,0,0,0,0
2026-02-06 02:45,0,0,0,0,0,0
2026-02-06 03:00,0,0,0,0,0,0
2026-02-06 03:15,0,0,0,0,0,0
2026-02-06 03:30,0,0,0,0,0,0
2026-02-06 03:45,0,0,0,0,0,0
2026-02-06 04:00,0,0,0,0,0,0
2026-02-06 04:15,0,0,0,0,0,0
2026-02-06 04:30,1,1,0,0,0,0
2026-02-06 04:45,0,0,0,0,0,0
2026-02-06 05:00,0,0,0,0,0,0
2026-02-06 05:15,4,3,1,0,0,0
2026-02-06 05:30,3,3,0,0,0,0
2026-02-06 05:45,8,8,0,0,0,0
2026-02-06 06:00,2,2,0,0,0,0
2026-02-06 06:15,6,6,0,0,0,0
2026-02-06 06:30,8,7,1,0,0,0
2026-02-06 06:45,14,11,3,0,0,0
2026-02-06 07:00,20,19,1,0,0,0
2026-02-06 07:15,37,33,4,0,0,0
2026-02-06 07:30,58,51,7,0,0,0
2026-02-06 07:45,49,43,6,0,0,0
2026-02-06 08:00,24,18,6,0,0,0
2026-02-06 08:15,28,22,6,0,0,0
2026-02-06 08:30,15,14,1,0,0,0
2026-02-06 08:45,29,27,2,0,0,0
2026-02-06 09:00,24,19,5,0,0,0
2026-02-06 09:15,14,10,4,0,0,0
2026-02-06 09:30,20,12,8,0,0,0
2026-02-06 09:45,22,17,5,0,0,0
2026-02-06 10:00,16,13,3,0,0,0
2026-02-06 10:15,27,11,16,0,0,0
2026-02-06 10:30,34,16,18,0,0,0
2026-02-06 10:45,26,17,9,0,0,0
2026-02-06 11:00,22,17,5,0,0,0
2026-02-06 11:15,13,8,5,0,0,0
2026-02-06 11:30,17,7,10,0,0,0
2026-02-06 11:45,33,19,14,0,0,0
2026-02-06 12:00,33,15,18,0,0,0
2026-02-06 12:15,36,23,13,0,0,0
2026-02-06 12:30,31,14,17,0,0,0
2026-02-06 12:45,30,17,13,0,0,0
2026-02-06 13:00,33,18,15,0,0,0
2026-02-06 13:15,24,13,11,0,0,0
2026-02-06 13:30,28,16,12,0,0,0
2026-02-06 13:45,34,14,20,0,0,0
2026-02-06 14:00,24,11,13,0,0,0
2026-02-06 14:15,20,12,8,0,0,0
2026-02-06 14:30,35,15,20,0,0,0
2026-02-06 14:45,37,23,14,0,0,0
2026-02-06 15:00,40,23,17,0,0,0
2026-02-06 15:15,24,12,12,0,0,0
2026-02-06 15:30,26,8,18,0,0,0
2026-02-06 15:45,26,14,12,0,0,0
2026-02-06 16:00,26,16,10,0,0,0
2026-02-06 16:15,27,14,13,0,0,0
2026-02-06 16:30,26,16,10,0,0,0
2026-02-06 16:45,24,11,13,0,0,0
2026-02-06 17:00,25,14,11,0,0,0
2026-02-06 17:15,32,16,16,0,0,0
2026-02-06 17:30,24,13,11,0,0,0
2026-02-06 17:45,21,9,12,0,0,0
2026-02-06 18:00,27,14,13,0,0,0
2026-02-06 18:15,28,10,18,0,0,0
2026-02-06 18:30,23,10,13,0,0,0
2026-02-06 18:45,26,12,14,0,0,0
2026-02-06 19:00,15,7,8,0,0,0
2026-02-06 19:15,16,7,9,0,0,0
2026-02-06 19:30,8,4,4,0,0,0
2026-02-06 19:45,13,7,6,0,0,0
2026-02-06 20:00,8,4,4,0,0,0
2026-02-06 20:15,3,2,1,0,0,0
2026-02-06 20:30,11,6,5,0,0,0
2026-02-06 20:45,11,6,5,0,0,0
2026-02-06 21:00,16,3,13,0,0,0
2026-02-06 21:15,5,2,3,0,0,0
2026-02-06 21:30,6,2,4,0,0,0
2026-02-06 21:45,10,0,10,0,0,0
2026-02-06 22:00,7,0,7,0,0,0
2026-02-06 22:15,6,1,5,0,0,0
2026-02-06 22:30,4,0,4,0,0,0
2026-02-06 22:45,5,0,5,0,0,0
2026-02-06 23:00,5,4,1,0,0,0
2026-02-06 23:15,3,0,3,0,0,0
2026-02-06 23:30,5,3,2,0,0,0
2026-02-06 23:45,3,0,3,0,0,0
2026-02-07 00:00,1,0,1,0,0,0
2026-02-07 00:15,1,0,1,0,0,0
2026-02-07 00:30,6,0,6,0,0,0
2026-02-07 00:45,2,1,1,0,0,0
2026-02-07 01:00,9,1,8,0,0,0
2026-02-07 01:15,2,0,2,0,0,0
2026-02-07 01:30,4,0,4,0,0,0
2026-02-07 01:45,0,0,0,0,0,0
2026-02-07 02:00,0,0,0,0,0,0
2026-02-07 02:15,2,2,0,0,0,0
2026-02-07 02:30,3,0,3,0,0,0
2026-02-07 02:45,0,0,0,0,0,0
2026-02-07 03:00,2,1,1,0,0,0
2026-02-07 03:15,1,0,1,0,0,0
2026-02-07 03:30,0,0,0,0,0,0
2026-02-07 03:45,1,1,0,0,0,0
2026-02-07 04:00,1,0,1,0,0,0
2026-02-07 04:15,0,0,0,0,0,0
2026-02-07 04:30,1,0,1,0,0,0
2026-02-07 04:45,0,0,0,0,0,0
2026-02-07 05:00,0,0,0,0,0,0
2026-02-07 05:15,1,0,1,0,0,0
2026-02-07 05:30,3,3,0,0,0,0
2026-02-07 05:45,1,1,0,0,0,0
2026-02-07 06:00,0,0,0,0,0,0
