Datetime,300037933 (Weißenburgstraße),353413852 (Weißenburgstraße Fahrräder Stadteinwärts),353413853 (Weißenburgstraße Fahrräder Stadtauswärts),300037933-status,353413852-status,353413853-status
2026-03-03 09:15,13,5,8,0,0,0
2026-03-03 09:30,21,9,12,0,0,0
2026-03-03 09:45,23,12,11,0,0,0
2026-03-03 10:00,22,7,15,0,0,0
2026-03-03 10:15,20,5,15,0,0,0
2026-03-03 10:30,19,10,9,0,0,0
2026-03-03 10:45,19,7,12,0,0,0
2026-03-03 11:00,16,4,12,0,0,0
2026-03-03 11:15,20,11,9,0,0,0
2026-03-03 11:30,19,8,11,0,0,0
2026-03-03 11:45,19,14,5,0,0,0
2026-03-03 12:00,11,5,6,0,0,0
2026-03-03 12:15,51,43,8,0,0,0
2026-03-03 12:30,24,16,8,0,0,0
2026-03-03 12:45,20,16,4,0,0,0
2026-03-03 13:00,26,16,10,0,0,0
2026-03-03 13:15,21,11,10,0,0,0
2026-03-03 13:30,33,21,12,0,0,0
2026-03-03 13:45,52,44,8,0,0,0
2026-03-03 14:00,33,20,13,0,0,0
2026-03-03 14:15,37,22,15,0,0,0
2026-03-03 14:30,38,20,18,0,0,0
2026-03-03 14:45,44,28,16,0,0,0
2026-03-03 15:00,36,24,12,0,0,0
2026-03-03 15:15,35,24,11,0,0,0
2026-03-03 15:30,43,22,21,0,0,0
2026-03-03 15:45,45,24,21,0,0,0
2026-03-03 16:00,35,24,11,0,0,0
2026-03-03 16:15,43,26,17,0,0,0
2026-03-03 16:30,38,25,13,0,0,0
2026-03-03 16:45,41,22,19,0,0,0
2026-03-03 17:00,40,18,22,0,0,0
2026-03-03 17:15,42,23,19,0,0,0
2026-03-03 17:30,36,24,12,0,0,0
2026-03-03 17:45,53,27,26,0,0,0
2026-03-03 18:00,41,17,24,0,0,0
2026-03-03 18:15,36,23,13,0,0,0
2026-03-03 18:30,32,22,10,0,0,0
2026-03-03 18:45,19,8,11,0,0,0
2026-03-03 19:00,27,19,8,0,0,0
2026-03-03 19:15,22,16,6,0,0,0
2026-03-03 19:30,17,11,6,0,0,0
2026-03-03 19:45,23,14,9,0,0,0
2026-03-03 20:00,11,10,1,0,0,0
2026-03-03 20:15,15,14,1,0,0,0
2026-03-03 20:30,11,7,4,0,0,0
2026-03-03 20:45,7,5,2,0,0,0
2026-03-03 21:00,10,7,3,0,0,0
2026-03-03 21:15,8,5,3,0,0,0
2026-03-03 21:30,9,1,8,0,0,0
2026-03-03 21:45,8,4,4,0,0,0
2026-03-03 22:00,11,11,0,0,0,0
2026-03-03 22:15,6,4,2,0,0,0
2026-03-03 22:30,4,3,1,0,0,0
2026-03-03 22:45,9,5,4,0,0,0
2026-03-03 23:00,2,1,1,0,0,0
2026-03-03 23:15,4,3,1,0,0,0
2026-03-03 23:30,0,0,0,0,0,0
2026-03-03 23:45,0,0,0,0,0,0
2026-03-04 00:00,4,3,1,0,0,0
2026-03-04 00:15,2,2,0,0,0,0
2026-03-04 00:30,0,0,0,0,0,0
2026-03-04 00:45,0,0,0,0,0,0
2026-03-04 01:00,0,0,0,0,0,0
2026-03-04 01:15,0,0,0,0,0,0
2026-03-04 01:30,0,0,0,0,0,0
2026-03-04 01:45,1,0,1,0,0,0
2026-03-04 02:00,0,0,0,0,0,0
2026-03-04 02:15,0,0,0,0,0,0
2026-03-04 02:30,2,1,1,0,0,0
2026-03-04 02:45,0,0,0,0,0,0
2026-03-04 03:00,0,0,0,0,0,0
2026-03-04 03:15,1,0,1,0,0,0
2026-03-04 03:30,0,0,0,0,0,0
2026-03-04 03:45,0,0,0,0,0,0
2026-03-04 04:00,0,0,0,0,0,0
2026-03-04 04:15,2,0,2,0,0,0
2026-03-04 04:30,0,0,0,0,0,0
2026-03-04 04:45,1,0,1,0,0,0
2026-03-04 05:00,1,1,0,0,0,0
2026-03-04 05:15,3,2,1,0,0,0
2026-03-04 05:30,4,3,1,0,0,0
2026-03-04 05:45,4,1,3,0,0,0
2026-03-04 06:00,2,1,1,0,0,0
2026-03-04 06:15,8,3,5,0,0,0
2026-03-04 06:30,8,3,5,0,0,0
2026-03-04 06:45,22,5,17,0,0,0
2026-03-04 07:00,24,7,17,0,0,0
2026-03-04 07:15,35,4,31,0,0,0
2026-03-04 07:30,119,19,100,0,0,0
2026-03-04 07:45,35,10,25,0,0,0
2026-03-04 08:00,40,10,30,0,0,0
2026-03-04 08:15,37,11,26,0,0,0
2026-03-04 08:30,29,13,16,0,0,0
2026-03-04 08:45,21,6,15,0,0,0
2026-03-04 09:00,23,5,18,0,0,0
2026-03-04 09:15,22,6,16,0,0,0
2026-03-04 09:30,23,7,16,0,0,0
2026-03-04 09:45,30,14,16,0,0,0
2026-03-04 10:00,23,10,13,0,0,0
2026-03-04 10:15,15,5,10,0,0,0
2026-03-04 10:30,19,10,9,0,0,0
2026-03-04 10:45,23,4,19,0,0,0
2026-03-04 11:00,13,9,4,0,0,0
2026-03-04 11:15,31,19,12,0,0,0
2026-03-04 11:30,21,10,11,0,0,0
2026-03-04 11:45,16,8,8,0,0,0
2026-03-04 12:00,28,14,14,0,0,0
2026-03-04 12:15,29,18,11,0,0,0
2026-03-04 12:30,27,14,13,0,0,0
2026-03-04 12:45,21,15,6,0,0,0
2026-03-04 13:00,19,13,6,0,0,0
2026-03-04 13:15,30,18,12,0,0,0
2026-03-04 13:30,22,11,11,0,0,0
2026-03-04 13:45,63,54,9,0,0,0
2026-03-04 14:00,31,23,8,0,0,0
2026-03-04 14:15,27,16,11,0,0,0
2026-03-04 14:30,25,12,13,0,0,0
2026-03-04 14:45,33,16,17,0,0,0
2026-03-04 15:00,42,29,13,0,0,0
2026-03-04 15:15,33,17,16,0,0,0
2026-03-04 15:30,45,29,16,0,0,0
2026-03-04 15:45,52,33,19,0,0,0
2026-03-04 16:00,52,32,20,0,0,0
2026-03-04 16:15,45,27,18,0,0,0
2026-03-04 16:30,34,24,10,0,0,0
2026-03-04 16:45,33,20,13,0,0,0
2026-03-04 17:00,20,9,11,0,0,0
2026-03-04 17:15,40,25,15,0,0,0
2026-03-04 17:30,43,23,20,0,0,0
2026-03-04 17:45,33,16,17,0,0,0
2026-03-04 18:00,39,18,21,0,0,0
2026-03-04 18:15,31,16,15,0,0,0
2026-03-04 18:30,27,13,14,0,0,0
2026-03-04 18:45,23,15,8,0,0,0
2026-03-04 19:00,21,14,7,0,0,0
2026-03-04 19:15,13,9,4,0,0,0
2026-03-04 19:30,13,7,6,0,0,0
2026-03-04 19:45,18,11,7,0,0,0
2026-03-04 20:00,8,3,5,0,0,0
2026-03-04 20:15,6,4,2,0,0,0
2026-03-04 20:30,9,3,6,0,0,0
2026-03-04 20:45,4,0,4,0,0,0
2026-03-04 21:00,11,6,5,0,0,0
2026-03-04 21:15,8,6,2,0,0,0
2026-03-04 21:30,6,3,3,0,0,0
2026-03-04 21:45,7,6,1,0,0,0
2026-03-04 22:00,7,5,2,0,0,0
2026-03-04 22:15,5,4,1,0,0,0
2026-03-04 22:30,3,1,2,0,0,0
2026-03-04 22:45,1,1,0,0,0,0
2026-03-04 23:00,2,1,1,0,0,0
2026-03-04 23:15,2,2,0,0,0,0
2026-03-04 23:30,4,3,1,0,0,0
2026-03-04 23:45,2,1,1,0,0,0
2026-03-05 00:00,0,0,0,0,0,0
2026-03-05 00:15,1,0,1,0,0,0
2026-03-05 00:30,0,0,0,0,0,0
2026-03-05 00:45,0,0,0,0,0,0
