Datetime,300037933 (Weißenburg Str.),353413852 (Weißenburg Str. [Bike Stadteinwärts]),353413853 (Weißenburg Str. [Bike Stadtauswärts]),300037933-status,353413852-status,353413853-status
2024-11-02 07:00,3,0,3,0,0,0
2024-11-02 07:15,7,3,4,0,0,0
2024-11-02 07:30,2,0,2,0,0,0
2024-11-02 07:45,5,4,1,0,0,0
2024-11-02 08:00,7,4,3,0,0,0
2024-11-02 08:15,10,6,4,0,0,0
2024-11-02 08:30,6,2,4,0,0,0
2024-11-02 08:45,15,5,10,0,0,0
2024-11-02 09:00,22,18,4,0,0,0
2024-11-02 09:15,12,3,9,0,0,0
2024-11-02 09:30,26,12,14,0,0,0
2024-11-02 09:45,24,9,15,0,0,0
2024-11-02 10:00,16,3,13,0,0,0
2024-11-02 10:15,35,11,24,0,0,0
2024-11-02 10:30,32,7,25,0,0,0
2024-11-02 10:45,33,8,25,0,0,0
2024-11-02 11:00,24,9,15,0,0,0
2024-11-02 11:15,35,18,17,0,0,0
2024-11-02 11:30,30,15,15,0,0,0
2024-11-02 11:45,27,12,15,0,0,0
2024-11-02 12:00,28,14,14,0,0,0
2024-11-02 12:15,24,7,17,0,0,0
2024-11-02 12:30,20,11,9,0,0,0
2024-11-02 12:45,26,6,20,0,0,0
2024-11-02 13:00,24,15,9,0,0,0
2024-11-02 13:15,13,10,3,0,0,0
2024-11-02 13:30,28,13,15,0,0,0
2024-11-02 13:45,38,12,26,0,0,0
2024-11-02 14:00,38,13,25,0,0,0
2024-11-02 14:15,27,15,12,0,0,0
2024-11-02 14:30,25,10,15,0,0,0
2024-11-02 14:45,25,10,15,0,0,0
2024-11-02 15:00,36,18,18,0,0,0
2024-11-02 15:15,17,11,6,0,0,0
2024-11-02 15:30,20,12,8,0,0,0
2024-11-02 15:45,33,11,22,0,0,0
2024-11-02 16:00,20,8,12,0,0,0
2024-11-02 16:15,20,13,7,0,0,0
2024-11-02 16:30,28,15,13,0,0,0
2024-11-02 16:45,33,18,15,0,0,0
2024-11-02 17:00,31,16,15,0,0,0
2024-11-02 17:15,17,11,6,0,0,0
2024-11-02 17:30,10,6,4,0,0,0
2024-11-02 17:45,22,11,11,0,0,0
2024-11-02 18:00,16,1,15,0,0,0
2024-11-02 18:15,25,16,9,0,0,0
2024-11-02 18:30,16,6,10,0,0,0
2024-11-02 18:45,17,7,10,0,0,0
2024-11-02 19:00,23,10,13,0,0,0
2024-11-02 19:15,19,10,9,0,0,0
2024-11-02 19:30,14,9,5,0,0,0
2024-11-02 19:45,22,8,14,0,0,0
2024-11-02 20:00,17,10,7,0,0,0
2024-11-02 20:15,9,5,4,0,0,0
2024-11-02 20:30,14,10,4,0,0,0
2024-11-02 20:45,8,5,3,0,0,0
2024-11-02 21:00,8,6,2,0,0,0
2024-11-02 21:15,12,7,5,0,0,0
2024-11-02 21:30,12,1,11,0,0,0
2024-11-02 21:45,4,1,3,0,0,0
2024-11-02 22:00,2,1,1,0,0,0
2024-11-02 22:15,2,1,1,0,0,0
2024-11-02 22:30,4,3,1,0,0,0
2024-11-02 22:45,3,3,0,0,0,0
2024-11-02 23:00,1,0,1,0,0,0
2024-11-02 23:15,8,6,2,0,0,0
2024-11-02 23:30,5,3,2,0,0,0
2024-11-02 23:45,4,4,0,0,0,0
2024-11-03 00:00,4,3,1,0,0,0
2024-11-03 00:15,6,4,2,0,0,0
2024-11-03 00:30,1,1,0,0,0,0
2024-11-03 00:45,3,2,1,0,0,0
2024-11-03 01:00,7,2,5,0,0,0
2024-11-03 01:15,1,1,0,0,0,0
2024-11-03 01:30,2,2,0,0,0,0
2024-11-03 01:45,3,2,1,0,0,0
2024-11-03 02:00,4,2,2,0,0,0
2024-11-03 02:15,0,0,0,0,0,0
2024-11-03 02:30,2,1,1,0,0,0
2024-11-03 02:45,0,0,0,0,0,0
2024-11-03 03:00,0,0,0,0,0,0
2024-11-03 03:15,1,1,0,0,0,0
2024-11-03 03:30,0,0,0,0,0,0
2024-11-03 03:45,0,0,0,0,0,0
2024-11-03 04:00,0,0,0,0,0,0
2024-11-03 04:15,0,0,0,0,0,0
2024-11-03 04:30,0,0,0,0,0,0
2024-11-03 04:45,0,0,0,0,0,0
2024-11-03 05:00,0,0,0,0,0,0
2024-11-03 05:15,0,0,0,0,0,0
2024-11-03 05:30,0,0,0,0,0,0
2024-11-03 05:45,1,1,0,0,0,0
2024-11-03 06:00,2,1,1,0,0,0
2024-11-03 06:15,0,0,0,0,0,0
2024-11-03 06:30,1,0,1,0,0,0
2024-11-03 06:45,1,1,0,0,0,0
2024-11-03 07:00,1,1,0,0,0,0
2024-11-03 07:15,0,0,0,0,0,0
2024-11-03 07:30,0,0,0,0,0,0
2024-11-03 07:45,2,1,1,0,0,0
2024-11-03 08:00,0,0,0,0,0,0
2024-11-03 08:15,2,2,0,0,0,0
2024-11-03 08:30,4,2,2,0,0,0
2024-11-03 08:45,6,3,3,0,0,0
2024-11-03 09:00,4,4,0,0,0,0
2024-11-03 09:15,3,2,1,0,0,0
2024-11-03 09:30,5,2,3,0,0,0
2024-11-03 09:45,9,2,7,0,0,0
2024-11-03 10:00,4,3,1,0,0,0
2024-11-03 10:15,15,9,6,0,0,0
2024-11-03 10:30,17,11,6,0,0,0
2024-11-03 10:45,14,6,8,0,0,0
2024-11-03 11:00,18,7,11,0,0,0
2024-11-03 11:15,12,7,5,0,0,0
2024-11-03 11:30,12,4,8,0,0,0
2024-11-03 11:45,14,3,11,0,0,0
2024-11-03 12:00,15,5,10,0,0,0
2024-11-03 12:15,19,2,17,0,0,0
2024-11-03 12:30,14,10,4,0,0,0
2024-11-03 12:45,17,8,9,0,0,0
2024-11-03 13:00,10,1,9,0,0,0
2024-11-03 13:15,13,5,8,0,0,0
2024-11-03 13:30,25,12,13,0,0,0
2024-11-03 13:45,17,2,15,0,0,0
2024-11-03 14:00,21,5,16,0,0,0
2024-11-03 14:15,19,8,11,0,0,0
2024-11-03 14:30,16,6,10,0,0,0
2024-11-03 14:45,26,11,15,0,0,0
2024-11-03 15:00,29,12,17,0,0,0
2024-11-03 15:15,24,11,13,0,0,0
2024-11-03 15:30,18,9,9,0,0,0
2024-11-03 15:45,28,14,14,0,0,0
2024-11-03 16:00,12,3,9,0,0,0
2024-11-03 16:15,19,11,8,0,0,0
2024-11-03 16:30,22,11,11,0,0,0
2024-11-03 16:45,27,17,10,0,0,0
2024-11-03 17:00,21,9,12,0,0,0
2024-11-03 17:15,17,7,10,0,0,0
2024-11-03 17:30,15,5,10,0,0,0
2024-11-03 17:45,8,4,4,0,0,0
2024-11-03 18:00,12,6,6,0,0,0
2024-11-03 18:15,12,8,4,0,0,0
2024-11-03 18:30,14,9,5,0,0,0
2024-11-03 18:45,7,5,2,0,0,0
2024-11-03 19:00,11,7,4,0,0,0
2024-11-03 19:15,8,3,5,0,0,0
2024-11-03 19:30,15,7,8,0,0,0
2024-11-03 19:45,4,2,2,0,0,0
2024-11-03 20:00,3,0,3,0,0,0
2024-11-03 20:15,2,2,0,0,0,0
2024-11-03 20:30,1,1,0,0,0,0
2024-11-03 20:45,7,5,2,0,0,0
2024-11-03 21:00,15,6,9,0,0,0
2024-11-03 21:15,6,6,0,0,0,0
2024-11-03 21:30,3,3,0,0,0,0
2024-11-03 21:45,4,3,1,0,0,0
2024-11-03 22:00,5,5,0,0,0,0
2024-11-03 22:15,1,0,1,0,0,0
2024-11-03 22:30,1,0,1,0,0,0
2024-11-03 22:45,0,0,0,0,0,0
2024-11-03 23:00,0,0,0,0,0,0
2024-11-03 23:15,1,0,1,0,0,0
2024-11-03 23:30,1,1,0,0,0,0
2024-11-03 23:45,0,0,0,0,0,0
2024-11-04 00:00,1,0,1,0,0,0
2024-11-04 00:15,0,0,0,0,0,0
2024-11-04 00:30,0,0,0,0,0,0
2024-11-04 00:45,0,0,0,0,0,0
2024-11-04 01:00,0,0,0,0,0,0
2024-11-04 01:15,0,0,0,0,0,0
2024-11-04 01:30,0,0,0,0,0,0
2024-11-04 01:45,1,0,1,0,0,0
2024-11-04 02:00,0,0,0,0,0,0
2024-11-04 02:15,0,0,0,0,0,0
2024-11-04 02:30,0,0,0,0,0,0
2024-11-04 02:45,0,0,0,0,0,0
2024-11-04 03:00,0,0,0,0,0,0
2024-11-04 03:15,1,0,1,0,0,0
2024-11-04 03:30,0,0,0,0,0,0
2024-11-04 03:45,0,0,0,0,0,0
2024-11-04 04:00,1,0,1,0,0,0
2024-11-04 04:15,0,0,0,0,0,0
2024-11-04 04:30,5,4,1,0,0,0
2024-11-04 04:45,0,0,0,0,0,0
2024-11-04 05:00,2,1,1,0,0,0
2024-11-04 05:15,2,1,1,0,0,0
2024-11-04 05:30,1,0,1,0,0,0
2024-11-04 05:45,1,1,0,0,0,0
2024-11-04 06:00,4,1,3,0,0,0
2024-11-04 06:15,6,3,3,0,0,0
2024-11-04 06:30,8,1,7,0,0,0
2024-11-04 06:45,17,3,14,0,0,0
2024-11-04 07:00,25,6,19,0,0,0
2024-11-04 07:15,42,8,34,0,0,0
2024-11-04 07:30,109,14,95,0,0,0
2024-11-04 07:45,35,11,24,0,0,0
2024-11-04 08:00,42,10,32,0,0,0
2024-11-04 08:15,44,15,29,0,0,0
2024-11-04 08:30,40,14,26,0,0,0
2024-11-04 08:45,38,12,26,0,0,0
2024-11-04 09:00,17,4,13,0,0,0
2024-11-04 09:15,20,7,13,0,0,0
2024-11-04 09:30,18,10,8,0,0,0
2024-11-04 09:45,23,7,16,0,0,0
2024-11-04 10:00,32,12,20,0,0,0
2024-11-04 10:15,19,6,13,0,0,0
2024-11-04 10:30,22,5,17,0,0,0
2024-11-04 10:45,26,16,10,0,0,0
2024-11-04 11:00,22,15,7,0,0,0
2024-11-04 11:15,14,8,6,0,0,0
2024-11-04 11:30,22,8,14,0,0,0
2024-11-04 11:45,23,11,12,0,0,0
2024-11-04 12:00,23,10,13,0,0,0
2024-11-04 12:15,22,14,8,0,0,0
2024-11-04 12:30,24,13,11,0,0,0
2024-11-04 12:45,18,11,7,0,0,0
2024-11-04 13:00,15,9,6,0,0,0
2024-11-04 13:15,29,23,6,0,0,0
2024-11-04 13:30,22,15,7,0,0,0
2024-11-04 13:45,73,56,17,0,0,0
2024-11-04 14:00,34,19,15,0,0,0
2024-11-04 14:15,27,16,11,0,0,0
2024-11-04 14:30,39,16,23,0,0,0
2024-11-04 14:45,45,13,32,0,0,0
2024-11-04 15:00,39,21,18,0,0,0
2024-11-04 15:15,35,22,13,0,0,0
2024-11-04 15:30,38,25,13,0,0,0
2024-11-04 15:45,39,20,19,0,0,0
2024-11-04 16:00,30,18,12,0,0,0
2024-11-04 16:15,28,19,9,0,0,0
2024-11-04 16:30,42,19,23,0,0,0
2024-11-04 16:45,45,25,20,0,0,0
2024-11-04 17:00,41,22,19,0,0,0
2024-11-04 17:15,36,19,17,0,0,0
2024-11-04 17:30,35,22,13,0,0,0
2024-11-04 17:45,38,20,18,0,0,0
2024-11-04 18:00,41,24,17,0,0,0
2024-11-04 18:15,32,18,14,0,0,0
2024-11-04 18:30,21,15,6,0,0,0
2024-11-04 18:45,15,7,8,0,0,0
2024-11-04 19:00,27,15,12,0,0,0
2024-11-04 19:15,19,12,7,0,0,0
2024-11-04 19:30,16,9,7,0,0,0
2024-11-04 19:45,17,8,9,0,0,0
2024-11-04 20:00,8,7,1,0,0,0
2024-11-04 20:15,9,7,2,0,0,0
2024-11-04 20:30,9,4,5,0,0,0
2024-11-04 20:45,9,4,5,0,0,0
2024-11-04 21:00,8,4,4,0,0,0
2024-11-04 21:15,8,4,4,0,0,0
2024-11-04 21:30,6,4,2,0,0,0
2024-11-04 21:45,8,5,3,0,0,0
2024-11-04 22:00,4,1,3,0,0,0
2024-11-04 22:15,3,2,1,0,0,0
2024-11-04 22:30,6,4,2,0,0,0
2024-11-04 22:45,4,2,2,0,0,0
2024-11-04 23:00,4,2,2,0,0,0
2024-11-04 23:15,1,1,0,0,0,0
2024-11-04 23:30,0,0,0,0,0,0
2024-11-04 23:45,2,2,0,0,0,0
2024-11-05 00:00,4,1,3,0,0,0
2024-11-05 00:15,1,0,1,0,0,0
2024-11-05 00:30,1,1,0,0,0,0
2024-11-05 00:45,0,0,0,0,0,0
2024-11-05 01:00,1,1,0,0,0,0
2024-11-05 01:15,2,1,1,0,0,0
2024-11-05 01:30,3,2,1,0,0,0
2024-11-05 01:45,2,0,2,0,0,0
2024-11-05 02:00,0,0,0,0,0,0
2024-11-05 02:15,0,0,0,0,0,0
2024-11-05 02:30,0,0,0,0,0,0
2024-11-05 02:45,0,0,0,0,0,0
2024-11-05 03:00,0,0,0,0,0,0
2024-11-05 03:15,1,0,1,0,0,0
2024-11-05 03:30,0,0,0,0,0,0
2024-11-05 03:45,0,0,0,0,0,0
2024-11-05 04:00,1,1,0,0,0,0
2024-11-05 04:15,2,1,1,0,0,0
2024-11-05 04:30,4,4,0,0,0,0
2024-11-05 04:45,4,0,4,0,0,0
2024-11-05 05:00,3,2,1,0,0,0
2024-11-05 05:15,0,0,0,0,0,0
2024-11-05 05:30,1,0,1,0,0,0
2024-11-05 05:45,1,0,1,0,0,0
2024-11-05 06:00,5,2,3,0,0,0
2024-11-05 06:15,13,7,6,0,0,0
2024-11-05 06:30,12,6,6,0,0,0
2024-11-05 06:45,16,1,15,0,0,0
2024-11-05 07:00,26,7,19,0,0,0
2024-11-05 07:15,48,7,41,0,0,0
2024-11-05 07:30,121,16,105,0,0,0
2024-11-05 07:45,46,9,37,0,0,0
2024-11-05 08:00,42,9,33,0,0,0
2024-11-05 08:15,38,14,24,0,0,0
2024-11-05 08:30,20,4,16,0,0,0
2024-11-05 08:45,31,10,21,0,0,0
2024-11-05 09:00,21,5,16,0,0,0
2024-11-05 09:15,21,2,19,0,0,0
2024-11-05 09:30,20,7,13,0,0,0
2024-11-05 09:45,38,19,19,0,0,0
2024-11-05 10:00,38,9,29,0,0,0
2024-11-05 10:15,23,6,17,0,0,0
2024-11-05 10:30,14,10,4,0,0,0
2024-11-05 10:45,22,11,11,0,0,0
2024-11-05 11:00,20,7,13,0,0,0
2024-11-05 11:15,30,11,19,0,0,0
2024-11-05 11:30,22,11,11,0,0,0
2024-11-05 11:45,23,10,13,0,0,0
2024-11-05 12:00,28,14,14,0,0,0
2024-11-05 12:15,39,28,11,0,0,0
2024-11-05 12:30,26,21,5,0,0,0
2024-11-05 12:45,20,10,10,0,0,0
2024-11-05 13:00,19,11,8,0,0,0
2024-11-05 13:15,19,13,6,0,0,0
2024-11-05 13:30,35,23,12,0,0,0
2024-11-05 13:45,79,58,21,0,0,0
2024-11-05 14:00,39,24,15,0,0,0
2024-11-05 14:15,32,20,12,0,0,0
2024-11-05 14:30,26,17,9,0,0,0
2024-11-05 14:45,27,16,11,0,0,0
2024-11-05 15:00,32,19,13,0,0,0
2024-11-05 15:15,42,22,20,0,0,0
2024-11-05 15:30,38,23,15,0,0,0
2024-11-05 15:45,41,22,19,0,0,0
2024-11-05 16:00,48,30,18,0,0,0
2024-11-05 16:15,45,22,23,0,0,0
2024-11-05 16:30,34,18,16,0,0,0
2024-11-05 16:45,38,22,16,0,0,0
2024-11-05 17:00,31,14,17,0,0,0
2024-11-05 17:15,40,15,25,0,0,0
2024-11-05 17:30,32,20,12,0,0,0
2024-11-05 17:45,47,24,23,0,0,0
2024-11-05 18:00,27,15,12,0,0,0
2024-11-05 18:15,41,21,20,0,0,0
2024-11-05 18:30,25,11,14,0,0,0
2024-11-05 18:45,33,14,19,0,0,0
2024-11-05 19:00,25,13,12,0,0,0
2024-11-05 19:15,19,10,9,0,0,0
2024-11-05 19:30,13,6,7,0,0,0
2024-11-05 19:45,25,15,10,0,0,0
2024-11-05 20:00,13,7,6,0,0,0
2024-11-05 20:15,12,4,8,0,0,0
2024-11-05 20:30,10,4,6,0,0,0
2024-11-05 20:45,10,2,8,0,0,0
2024-11-05 21:00,13,5,8,0,0,0
2024-11-05 21:15,10,6,4,0,0,0
2024-11-05 21:30,8,4,4,0,0,0
2024-11-05 21:45,7,5,2,0,0,0
2024-11-05 22:00,10,7,3,0,0,0
2024-11-05 22:15,11,6,5,0,0,0
2024-11-05 22:30,8,5,3,0,0,0
2024-11-05 22:45,6,4,2,0,0,0
2024-11-05 23:00,3,2,1,0,0,0
2024-11-05 23:15,5,4,1,0,0,0
2024-11-05 23:30,1,1,0,0,0,0
2024-11-05 23:45,3,1,2,0,0,0
2024-11-06 00:00,3,1,2,0,0,0
2024-11-06 00:15,1,1,0,0,0,0
2024-11-06 00:30,1,0,1,0,0,0
2024-11-06 00:45,3,1,2,0,0,0
2024-11-06 01:00,0,0,0,0,0,0
2024-11-06 01:15,1,0,1,0,0,0
2024-11-06 01:30,1,0,1,0,0,0
2024-11-06 01:45,2,1,1,0,0,0
2024-11-06 02:00,2,1,1,0,0,0
2024-11-06 02:15,0,0,0,0,0,0
2024-11-06 02:30,1,1,0,0,0,0
2024-11-06 02:45,0,0,0,0,0,0
2024-11-06 03:00,0,0,0,0,0,0
2024-11-06 03:15,1,0,1,0,0,0
2024-11-06 03:30,0,0,0,0,0,0
2024-11-06 03:45,0,0,0,0,0,0
2024-11-06 04:00,0,0,0,0,0,0
2024-11-06 04:15,1,1,0,0,0,0
2024-11-06 04:30,4,2,2,0,0,0
2024-11-06 04:45,0,0,0,0,0,0
2024-11-06 05:00,1,1,0,0,0,0
2024-11-06 05:15,4,3,1,0,0,0
2024-11-06 05:30,1,1,0,0,0,0
2024-11-06 05:45,0,0,0,0,0,0
2024-11-06 06:00,7,3,4,0,0,0
2024-11-06 06:15,10,5,5,0,0,0
2024-11-06 06:30,5,1,4,0,0,0
2024-11-06 06:45,16,6,10,0,0,0
2024-11-06 07:00,17,4,13,0,0,0
2024-11-06 07:15,41,6,35,0,0,0
2024-11-06 07:30,130,18,112,0,0,0
2024-11-06 07:45,33,9,24,0,0,0
2024-11-06 08:00,46,22,24,0,0,0
2024-11-06 08:15,39,13,26,0,0,0
2024-11-06 08:30,45,20,25,0,0,0
2024-11-06 08:45,25,7,18,0,0,0
2024-11-06 09:00,22,9,13,0,0,0
2024-11-06 09:15,14,4,10,0,0,0
2024-11-06 09:30,23,12,11,0,0,0
2024-11-06 09:45,36,12,24,0,0,0
2024-11-06 10:00,17,6,11,0,0,0
2024-11-06 10:15,16,8,8,0,0,0
2024-11-06 10:30,24,6,18,0,0,0
2024-11-06 10:45,17,5,12,0,0,0
2024-11-06 11:00,29,10,19,0,0,0
2024-11-06 11:15,12,7,5,0,0,0
2024-11-06 11:30,28,10,18,0,0,0
2024-11-06 11:45,18,2,16,0,0,0
2024-11-06 12:00,16,9,7,0,0,0
2024-11-06 12:15,31,21,10,0,0,0
2024-11-06 12:30,44,25,19,0,0,0
2024-11-06 12:45,16,9,7,0,0,0
2024-11-06 13:00,14,7,7,0,0,0
2024-11-06 13:15,24,14,10,0,0,0
2024-11-06 13:30,34,23,11,0,0,0
2024-11-06 13:45,63,35,28,0,0,0
2024-11-06 14:00,31,17,14,0,0,0
2024-11-06 14:15,33,25,8,0,0,0
2024-11-06 14:30,23,11,12,0,0,0
2024-11-06 14:45,36,16,20,0,0,0
2024-11-06 15:00,43,23,20,0,0,0
2024-11-06 15:15,22,12,10,0,0,0
2024-11-06 15:30,41,23,18,0,0,0
2024-11-06 15:45,38,27,11,0,0,0
2024-11-06 16:00,43,29,14,0,0,0
2024-11-06 16:15,21,11,10,0,0,0
2024-11-06 16:30,36,22,14,0,0,0
2024-11-06 16:45,29,17,12,0,0,0
2024-11-06 17:00,33,16,17,0,0,0
2024-11-06 17:15,27,14,13,0,0,0
2024-11-06 17:30,23,8,15,0,0,0
2024-11-06 17:45,39,19,20,0,0,0
2024-11-06 18:00,23,14,9,0,0,0
2024-11-06 18:15,20,12,8,0,0,0
2024-11-06 18:30,22,15,7,0,0,0
2024-11-06 18:45,33,12,21,0,0,0
2024-11-06 19:00,20,12,8,0,0,0
2024-11-06 19:15,18,11,7,0,0,0
2024-11-06 19:30,18,6,12,0,0,0
2024-11-06 19:45,14,9,5,0,0,0
2024-11-06 20:00,15,6,9,0,0,0
2024-11-06 20:15,11,3,8,0,0,0
2024-11-06 20:30,16,12,4,0,0,0
2024-11-06 20:45,11,7,4,0,0,0
2024-11-06 21:00,14,5,9,0,0,0
2024-11-06 21:15,4,3,1,0,0,0
2024-11-06 21:30,9,7,2,0,0,0
2024-11-06 21:45,3,0,3,0,0,0
2024-11-06 22:00,2,0,2,0,0,0
2024-11-06 22:15,4,3,1,0,0,0
2024-11-06 22:30,6,3,3,0,0,0
2024-11-06 22:45,7,5,2,0,0,0
2024-11-06 23:00,3,3,0,0,0,0
2024-11-06 23:15,4,4,0,0,0,0
2024-11-06 23:30,5,4,1,0,0,0
2024-11-06 23:45,2,2,0,0,0,0
2024-11-07 00:00,0,0,0,0,0,0
2024-11-07 00:15,1,1,0,0,0,0
2024-11-07 00:30,0,0,0,0,0,0
2024-11-07 00:45,0,0,0,0,0,0
2024-11-07 01:00,1,0,1,0,0,0
2024-11-07 01:15,0,0,0,0,0,0
2024-11-07 01:30,3,2,1,0,0,0
2024-11-07 01:45,5,3,2,0,0,0
2024-11-07 02:00,3,3,0,0,0,0
2024-11-07 02:15,0,0,0,0,0,0
2024-11-07 02:30,1,0,1,0,0,0
2024-11-07 02:45,0,0,0,0,0,0
2024-11-07 03:00,2,1,1,0,0,0
2024-11-07 03:15,2,1,1,0,0,0
2024-11-07 03:30,0,0,0,0,0,0
2024-11-07 03:45,0,0,0,0,0,0
2024-11-07 04:00,1,0,1,0,0,0
2024-11-07 04:15,1,0,1,0,0,0
2024-11-07 04:30,10,3,7,0,0,0
2024-11-07 04:45,0,0,0,0,0,0
2024-11-07 05:00,4,2,2,0,0,0
2024-11-07 05:15,0,0,0,0,0,0
2024-11-07 05:30,3,1,2,0,0,0
2024-11-07 05:45,0,0,0,0,0,0
