Datetime,300037933 (Weißenburgstraße),353413852 (Weißenburgstraße Fahrräder Stadteinwärts),353413853 (Weißenburgstraße Fahrräder Stadtauswärts),300037933-status,353413852-status,353413853-status
2026-09-01 17:45,35,22,13,0,0,0
2026-09-01 18:00,39,21,18,0,0,0
2026-09-01 18:15,34,15,19,0,0,0
2026-09-01 18:30,44,27,17,0,0,0
2026-09-01 18:45,20,13,7,0,0,0
2026-09-01 19:00,28,12,16,0,0,0
2026-09-01 19:15,24,11,13,0,0,0
2026-09-01 19:30,18,11,7,0,0,0
2026-09-01 19:45,17,10,7,0,0,0
2026-09-01 20:00,17,11,6,0,0,0
2026-09-01 20:15,14,5,9,0,0,0
2026-09-01 20:30,17,8,9,0,0,0
2026-09-01 20:45,4,1,3,0,0,0
2026-09-01 21:00,15,8,7,0,0,0
2026-09-01 21:15,12,6,6,0,0,0
2026-09-01 21:30,11,6,5,0,0,0
2026-09-01 21:45,8,6,2,0,0,0
2026-09-01 22:00,5,3,2,0,0,0
2026-09-01 22:15,5,3,2,0,0,0
2026-09-01 22:30,1,1,0,0,0,0
2026-09-01 22:45,2,2,0,0,0,0
2026-09-01 23:00,2,0,2,0,0,0
2026-09-01 23:15,5,2,3,0,0,0
2026-09-01 23:30,0,0,0,0,0,0
2026-09-01 23:45,3,3,0,0,0,0
2026-09-02 00:00,0,0,0,0,0,0
2026-09-02 00:15,2,1,1,0,0,0
2026-09-02 00:30,0,0,0,0,0,0
2026-09-02 00:45,1,0,1,0,0,0
2026-09-02 01:00,0,0,0,0,0,0
2026-09-02 01:15,0,0,0,0,0,0
2026-09-02 01:30,0,0,0,0,0,0
2026-09-02 01:45,3,0,3,0,0,0
2026-09-02 02:00,0,0,0,0,0,0
2026-09-02 02:15,0,0,0,0,0,0
2026-09-02 02:30,0,0,0,0,0,0
2026-09-02 02:45,0,0,0,0,0,0
2026-09-02 03:00,1,1,0,0,0,0
2026-09-02 03:15,0,0,0,0,0,0
2026-09-02 03:30,1,1,0,0,0,0
2026-09-02 03:45,1,0,1,0,0,0
2026-09-02 04:00,0,0,0,0,0,0
2026-09-02 04:15,0,0,0,0,0,0
2026-09-02 04:30,2,0,2,0,0,0
2026-09-02 04:45,0,0,0,0,0,0
2026-09-02 05:00,0,0,0,0,0,0
2026-09-02 05:15,1,1,0,0,0,0
2026-09-02 05:30,3,1,2,0,0,0
2026-09-02 05:45,6,3,3,0,0,0
2026-09-02 06:00,7,2,5,0,0,0
2026-09-02 06:15,6,4,2,0,0,0
2026-09-02 06:30,9,3,6,0,0,0
2026-09-02 06:45,20,5,15,0,0,0
2026-09-02 07:00,26,8,18,0,0,0
2026-09-02 07:15,66,11,55,0,0,0
2026-09-02 07:30,109,20,89,0,0,0
2026-09-02 07:45,43,20,23,0,0,0
2026-09-02 08:00,32,5,27,0,0,0
2026-09-02 08:15,39,8,31,0,0,0
2026-09-02 08:30,49,15,34,0,0,0
2026-09-02 08:45,36,10,26,0,0,0
2026-09-02 09:00,17,8,9,0,0,0
2026-09-02 09:15,18,8,10,0,0,0
2026-09-02 09:30,25,13,12,0,0,0
2026-09-02 09:45,21,14,7,0,0,0
2026-09-02 10:00,19,6,13,0,0,0
2026-09-02 10:15,22,10,12,0,0,0
2026-09-02 10:30,19,8,11,0,0,0
2026-09-02 10:45,27,14,13,0,0,0
2026-09-02 11:00,19,9,10,0,0,0
2026-09-02 11:15,31,13,18,0,0,0
2026-09-02 11:30,19,8,11,0,0,0
2026-09-02 11:45,33,13,20,0,0,0
2026-09-02 12:00,40,28,12,0,0,0
2026-09-02 12:15,31,25,6,0,0,0
2026-09-02 12:30,34,24,10,0,0,0
2026-09-02 12:45,28,21,7,0,0,0
2026-09-02 13:00,20,13,7,0,0,0
2026-09-02 13:15,35,19,16,0,0,0
2026-09-02 13:30,38,27,11,0,0,0
2026-09-02 13:45,109,103,6,0,0,0
2026-09-02 14:00,27,23,4,0,0,0
2026-09-02 14:15,35,17,18,0,0,0
2026-09-02 14:30,28,16,12,0,0,0
2026-09-02 14:45,47,19,28,0,0,0
2026-09-02 15:00,33,18,15,0,0,0
2026-09-02 15:15,38,22,16,0,0,0
2026-09-02 15:30,34,16,18,0,0,0
2026-09-02 15:45,33,19,14,0,0,0
2026-09-02 16:00,25,21,4,0,0,0
2026-09-02 16:15,35,18,17,0,0,0
2026-09-02 16:30,41,25,16,0,0,0
2026-09-02 16:45,44,31,13,0,0,0
2026-09-02 17:00,33,12,21,0,0,0
2026-09-02 17:15,41,27,14,0,0,0
2026-09-02 17:30,45,28,17,0,0,0
2026-09-02 17:45,30,15,15,0,0,0
2026-09-02 18:00,30,17,13,0,0,0
2026-09-02 18:15,33,25,8,0,0,0
2026-09-02 18:30,26,16,10,0,0,0
2026-09-02 18:45,20,11,9,0,0,0
2026-09-02 19:00,24,17,7,0,0,0
2026-09-02 19:15,26,18,8,0,0,0
2026-09-02 19:30,23,7,16,0,0,0
2026-09-02 19:45,18,9,9,0,0,0
2026-09-02 20:00,19,15,4,0,0,0
2026-09-02 20:15,13,8,5,0,0,0
2026-09-02 20:30,15,6,9,0,0,0
2026-09-02 20:45,10,7,3,0,0,0
2026-09-02 21:00,5,2,3,0,0,0
2026-09-02 21:15,3,1,2,0,0,0
2026-09-02 21:30,16,8,8,0,0,0
2026-09-02 21:45,7,5,2,0,0,0
2026-09-02 22:00,6,3,3,0,0,0
2026-09-02 22:15,2,0,2,0,0,0
2026-09-02 22:30,7,2,5,0,0,0
2026-09-02 22:45,14,3,11,0,0,0
2026-09-02 23:00,6,5,1,0,0,0
2026-09-02 23:15,0,0,0,0,0,0
2026-09-02 23:30,3,3,0,0,0,0
2026-09-02 23:45,0,0,0,0,0,0
2026-09-03 00:00,1,1,0,0,0,0
2026-09-03 00:15,2,1,1,0,0,0
2026-09-03 00:30,1,0,1,0,0,0
2026-09-03 00:45,0,0,0,0,0,0
2026-09-03 01:00,0,0,0,0,0,0
2026-09-03 01:15,0,0,0,0,0,0
2026-09-03 01:30,1,0,1,0,0,0
2026-09-03 01:45,2,2,0,0,0,0
2026-09-03 02:00,0,0,0,0,0,0
2026-09-03 02:15,0,0,0,0,0,0
2026-09-03 02:30,1,1,0,0,0,0
2026-09-03 02:45,1,1,0,0,0,0
2026-09-03 03:00,0,0,0,0,0,0
2026-09-03 03:15,0,0,0,0,0,0
2026-09-03 03:30,0,0,0,0,0,0
2026-09-03 03:45,2,0,2,0,0,0
2026-09-03 04:00,0,0,0,0,0,0
2026-09-03 04:15,0,0,0,0,0,0
2026-09-03 04:30,1,0,1,0,0,0
2026-09-03 04:45,1,1,0,0,0,0
2026-09-03 05:00,2,1,1,0,0,0
2026-09-03 05:15,4,4,0,0,0,0
2026-09-03 05:30,7,4,3,0,0,0
2026-09-03 05:45,5,3,2,0,0,0
2026-09-03 06:00,3,1,2,0,0,0
2026-09-03 06:15,11,6,5,0,0,0
2026-09-03 06:30,13,4,9,0,0,0
2026-09-03 06:45,14,4,10,0,0,0
2026-09-03 07:00,16,3,13,0,0,0
2026-09-03 07:15,78,14,64,0,0,0
2026-09-03 07:30,123,24,99,0,0,0
2026-09-03 07:45,34,18,16,0,0,0
2026-09-03 08:00,24,7,17,0,0,0
2026-09-03 08:15,27,8,19,0,0,0
2026-09-03 08:30,33,11,22,0,0,0
2026-09-03 08:45,27,10,17,0,0,0
2026-09-03 09:00,22,10,12,0,0,0
2026-09-03 09:15,23,10,13,0,0,0
2026-09-03 09:30,19,6,13,0,0,0
2026-09-03 09:45,20,11,9,0,0,0
2026-09-03 10:00,16,8,8,0,0,0
2026-09-03 10:15,16,7,9,0,0,0
2026-09-03 10:30,11,4,7,0,0,0
2026-09-03 10:45,15,10,5,0,0,0
2026-09-03 11:00,17,4,13,0,0,0
2026-09-03 11:15,18,9,9,0,0,0
2026-09-03 11:30,11,6,5,0,0,0
2026-09-03 11:45,18,10,8,0,0,0
2026-09-03 12:00,15,9,6,0,0,0
2026-09-03 12:15,25,13,12,0,0,0
2026-09-03 12:30,46,35,11,0,0,0
2026-09-03 12:45,17,9,8,0,0,0
2026-09-03 13:00,14,9,5,0,0,0
2026-09-03 13:15,28,22,6,0,0,0
2026-09-03 13:30,26,13,13,0,0,0
2026-09-03 13:45,73,59,14,0,0,0
2026-09-03 14:00,31,26,5,0,0,0
2026-09-03 14:15,34,19,15,0,0,0
2026-09-03 14:30,27,16,11,0,0,0
2026-09-03 14:45,24,9,15,0,0,0
2026-09-03 15:00,24,12,12,0,0,0
2026-09-03 15:15,60,41,19,0,0,0
2026-09-03 15:30,42,23,19,0,0,0
2026-09-03 15:45,35,19,16,0,0,0
2026-09-03 16:00,52,30,22,0,0,0
2026-09-03 16:15,44,31,13,0,0,0
2026-09-03 16:30,27,18,9,0,0,0
2026-09-03 16:45,45,28,17,0,0,0
2026-09-03 17:00,33,16,17,0,0,0
2026-09-03 17:15,41,22,19,0,0,0
2026-09-03 17:30,40,20,20,0,0,0
2026-09-03 17:45,32,16,16,0,0,0
2026-09-03 18:00,41,24,17,0,0,0
2026-09-03 18:15,30,11,19,0,0,0
2026-09-03 18:30,31,19,12,0,0,0
2026-09-03 18:45,24,15,9,0,0,0
2026-09-03 19:00,24,15,9,0,0,0
2026-09-03 19:15,29,15,14,0,0,0
2026-09-03 19:30,22,15,7,0,0,0
2026-09-03 19:45,20,9,11,0,0,0
2026-09-03 20:00,16,10,6,0,0,0
2026-09-03 20:15,19,11,8,0,0,0
2026-09-03 20:30,8,3,5,0,0,0
2026-09-03 20:45,11,8,3,0,0,0
2026-09-03 21:00,15,8,7,0,0,0
2026-09-03 21:15,8,4,4,0,0,0
2026-09-03 21:30,11,6,5,0,0,0
2026-09-03 21:45,4,4,0,0,0,0
2026-09-03 22:00,9,7,2,0,0,0
2026-09-03 22:15,7,3,4,0,0,0
2026-09-03 22:30,4,4,0,0,0,0
2026-09-03 22:45,3,1,2,0,0,0
2026-09-03 23:00,4,2,2,0,0,0
2026-09-03 23:15,0,0,0,0,0,0
2026-09-03 23:30,0,0,0,0,0,0
2026-09-03 23:45,5,4,1,0,0,0
2026-09-04 00:00,1,0,1,0,0,0
2026-09-04 00:15,3,3,0,0,0,0
2026-09-04 00:30,3,1,2,0,0,0
2026-09-04 00:45,0,0,0,0,0,0
2026-09-04 01:00,0,0,0,0,0,0
2026-09-04 01:15,0,0,0,0,0,0
2026-09-04 01:30,0,0,0,0,0,0
2026-09-04 01:45,0,0,0,0,0,0
2026-09-04 02:00,1,1,0,0,0,0
2026-09-04 02:15,1,0,1,0,0,0
2026-09-04 02:30,1,0,1,0,0,0
2026-09-04 02:45,0,0,0,0,0,0
2026-09-04 03:00,0,0,0,0,0,0
2026-09-04 03:15,0,0,0,0,0,0
2026-09-04 03:30,0,0,0,0,0,0
2026-09-04 03:45,2,0,2,0,0,0
2026-09-04 04:00,0,0,0,0,0,0
2026-09-04 04:15,1,0,1,0,0,0
2026-09-04 04:30,1,0,1,0,0,0
2026-09-04 04:45,2,1,1,0,0,0
2026-09-04 05:00,1,0,1,0,0,0
2026-09-04 05:15,2,1,1,0,0,0
2026-09-04 05:30,4,4,0,0,0,0
2026-09-04 05:45,8,3,5,0,0,0
2026-09-04 06:00,5,2,3,0,0,0
2026-09-04 06:15,8,3,5,0,0,0
2026-09-04 06:30,8,2,6,0,0,0
2026-09-04 06:45,9,4,5,0,0,0
2026-09-04 07:00,18,9,9,0,0,0
2026-09-04 07:15,74,11,63,0,0,0
2026-09-04 07:30,123,22,101,0,0,0
2026-09-04 07:45,49,20,29,0,0,0
2026-09-04 08:00,22,10,12,0,0,0
2026-09-04 08:15,21,6,15,0,0,0
2026-09-04 08:30,25,7,18,0,0,0
2026-09-04 08:45,16,5,11,0,0,0
2026-09-04 09:00,14,4,10,0,0,0
2026-09-04 09:15,26,11,15,0,0,0
2026-09-04 09:30,19,10,9,0,0,0
2026-09-04 09:45,17,8,9,0,0,0
2026-09-04 10:00,9,4,5,0,0,0
2026-09-04 10:15,17,8,9,0,0,0
2026-09-04 10:30,19,7,12,0,0,0
2026-09-04 10:45,25,11,14,0,0,0
2026-09-04 11:00,18,5,13,0,0,0
2026-09-04 11:15,15,6,9,0,0,0
2026-09-04 11:30,20,8,12,0,0,0
2026-09-04 11:45,16,8,8,0,0,0
2026-09-04 12:00,20,10,10,0,0,0
2026-09-04 12:15,43,25,18,0,0,0
2026-09-04 12:30,36,28,8,0,0,0
2026-09-04 12:45,27,15,12,0,0,0
2026-09-04 13:00,26,13,13,0,0,0
2026-09-04 13:15,30,19,11,0,0,0
2026-09-04 13:30,25,10,15,0,0,0
2026-09-04 13:45,98,88,10,0,0,0
2026-09-04 14:00,42,28,14,0,0,0
2026-09-04 14:15,38,29,9,0,0,0
2026-09-04 14:30,24,12,12,0,0,0
2026-09-04 14:45,32,18,14,0,0,0
2026-09-04 15:00,25,15,10,0,0,0
2026-09-04 15:15,26,18,8,0,0,0
2026-09-04 15:30,28,21,7,0,0,0
2026-09-04 15:45,19,12,7,0,0,0
2026-09-04 16:00,23,12,11,0,0,0
2026-09-04 16:15,26,21,5,0,0,0
2026-09-04 16:30,17,14,3,0,0,0
2026-09-04 16:45,11,6,5,0,0,0
2026-09-04 17:00,17,5,12,0,0,0
2026-09-04 17:15,14,11,3,0,0,0
2026-09-04 17:30,14,9,5,0,0,0
2026-09-04 17:45,22,11,11,0,0,0
2026-09-04 18:00,20,8,12,0,0,0
2026-09-04 18:15,21,6,15,0,0,0
2026-09-04 18:30,24,8,16,0,0,0
2026-09-04 18:45,15,5,10,0,0,0
2026-09-04 19:00,19,14,5,0,0,0
2026-09-04 19:15,15,6,9,0,0,0
2026-09-04 19:30,12,3,9,0,0,0
2026-09-04 19:45,11,7,4,0,0,0
2026-09-04 20:00,11,6,5,0,0,0
2026-09-04 20:15,12,4,8,0,0,0
2026-09-04 20:30,8,4,4,0,0,0
2026-09-04 20:45,6,3,3,0,0,0
2026-09-04 21:00,13,9,4,0,0,0
2026-09-04 21:15,13,6,7,0,0,0
2026-09-04 21:30,5,1,4,0,0,0
2026-09-04 21:45,6,3,3,0,0,0
2026-09-04 22:00,10,7,3,0,0,0
2026-09-04 22:15,8,6,2,0,0,0
2026-09-04 22:30,5,0,5,0,0,0
2026-09-04 22:45,2,0,2,0,0,0
2026-09-04 23:00,2,2,0,0,0,0
2026-09-04 23:15,8,6,2,0,0,0
2026-09-04 23:30,2,2,0,0,0,0
2026-09-04 23:45,1,1,0,0,0,0
