Datetime,100020113 (Wolbecker Straße),101020113 (FR stadteinwärts),102020113 (FR stadtauswärts),100020113-status,101020113-status,102020113-status
2026-09-02 22:15,25,25,0,0,0,0
2026-09-02 22:30,23,23,0,0,0,0
2026-09-02 22:45,21,21,0,0,0,0
2026-09-02 23:00,14,14,0,0,0,0
2026-09-02 23:15,10,10,0,0,0,0
2026-09-02 23:30,9,9,0,0,0,0
2026-09-02 23:45,12,12,0,0,0,0
2026-09-03 00:00,8,8,0,0,0,0
2026-09-03 00:15,6,6,0,0,0,0
2026-09-03 00:30,8,8,0,0,0,0
2026-09-03 00:45,2,2,0,0,0,0
2026-09-03 01:00,4,4,0,0,0,0
2026-09-03 01:15,5,5,0,0,0,0
2026-09-03 01:30,5,5,0,0,0,0
2026-09-03 01:45,1,1,0,0,0,0
2026-09-03 02:00,3,3,0,0,0,0
2026-09-03 02:15,1,1,0,0,0,0
2026-09-03 02:30,0,0,0,0,0,0
2026-09-03 02:45,2,2,0,0,0,0
2026-09-03 03:00,0,0,0,0,0,0
2026-09-03 03:15,2,2,0,0,0,0
2026-09-03 03:30,1,1,0,0,0,0
2026-09-03 03:45,1,1,0,0,0,0
2026-09-03 04:00,1,1,0,0,0,0
2026-09-03 04:15,1,1,0,0,0,0
2026-09-03 04:30,0,0,0,0,0,0
2026-09-03 04:45,2,2,0,0,0,0
2026-09-03 05:00,9,9,0,0,0,0
2026-09-03 05:15,10,10,0,0,0,0
2026-09-03 05:30,5,5,0,0,0,0
2026-09-03 05:45,8,8,0,0,0,0
2026-09-03 06:00,13,13,0,0,0,0
2026-09-03 06:15,16,16,0,0,0,0
2026-09-03 06:30,28,28,0,0,0,0
2026-09-03 06:45,29,29,0,0,0,0
2026-09-03 07:00,29,29,0,0,0,0
2026-09-03 07:15,42,42,0,0,0,0
2026-09-03 07:30,92,92,0,0,0,0
2026-09-03 07:45,96,96,0,0,0,0
2026-09-03 08:00,66,66,0,0,0,0
2026-09-03 08:15,59,59,0,0,0,0
2026-09-03 08:30,51,51,0,0,0,0
2026-09-03 08:45,74,74,0,0,0,0
2026-09-03 09:00,43,43,0,0,0,0
2026-09-03 09:15,43,43,0,0,0,0
2026-09-03 09:30,43,43,0,0,0,0
2026-09-03 09:45,52,52,0,0,0,0
2026-09-03 10:00,46,46,0,0,0,0
2026-09-03 10:15,61,61,0,0,0,0
2026-09-03 10:30,43,43,0,0,0,0
2026-09-03 10:45,36,36,0,0,0,0
2026-09-03 11:00,45,45,0,0,0,0
2026-09-03 11:15,62,62,0,0,0,0
2026-09-03 11:30,53,53,0,0,0,0
2026-09-03 11:45,58,58,0,0,0,0
2026-09-03 12:00,58,58,0,0,0,0
2026-09-03 12:15,54,54,0,0,0,0
2026-09-03 12:30,77,77,0,0,0,0
2026-09-03 12:45,75,75,0,0,0,0
2026-09-03 13:00,97,97,0,0,0,0
2026-09-03 13:15,81,81,0,0,0,0
2026-09-03 13:30,58,58,0,0,0,0
2026-09-03 13:45,83,83,0,0,0,0
2026-09-03 14:00,105,105,0,0,0,0
2026-09-03 14:15,79,79,0,0,0,0
2026-09-03 14:30,88,88,0,0,0,0
2026-09-03 14:45,84,84,0,0,0,0
2026-09-03 15:00,87,87,0,0,0,0
2026-09-03 15:15,84,84,0,0,0,0
2026-09-03 15:30,104,104,0,0,0,0
2026-09-03 15:45,102,102,0,0,0,0
2026-09-03 16:00,118,118,0,0,0,0
2026-09-03 16:15,105,105,0,0,0,0
2026-09-03 16:30,109,109,0,0,0,0
2026-09-03 16:45,99,99,0,0,0,0
2026-09-03 17:00,109,109,0,0,0,0
2026-09-03 17:15,97,97,0,0,0,0
2026-09-03 17:30,121,121,0,0,0,0
2026-09-03 17:45,124,124,0,0,0,0
2026-09-03 18:00,105,105,0,0,0,0
2026-09-03 18:15,103,103,0,0,0,0
2026-09-03 18:30,90,90,0,0,0,0
2026-09-03 18:45,90,90,0,0,0,0
2026-09-03 19:00,72,72,0,0,0,0
2026-09-03 19:15,81,81,0,0,0,0
2026-09-03 19:30,69,69,0,0,0,0
2026-09-03 19:45,71,71,0,0,0,0
2026-09-03 20:00,69,69,0,0,0,0
2026-09-03 20:15,66,66,0,0,0,0
2026-09-03 20:30,31,31,0,0,0,0
2026-09-03 20:45,39,39,0,0,0,0
2026-09-03 21:00,37,37,0,0,0,0
2026-09-03 21:15,46,46,0,0,0,0
2026-09-03 21:30,56,56,0,0,0,0
2026-09-03 21:45,28,28,0,0,0,0
2026-09-03 22:00,24,24,0,0,0,0
2026-09-03 22:15,35,35,0,0,0,0
2026-09-03 22:30,28,28,0,0,0,0
2026-09-03 22:45,17,17,0,0,0,0
2026-09-03 23:00,11,11,0,0,0,0
2026-09-03 23:15,7,7,0,0,0,0
2026-09-03 23:30,14,14,0,0,0,0
2026-09-03 23:45,8,8,0,0,0,0
2026-09-04 00:00,8,8,0,0,0,0
2026-09-04 00:15,5,5,0,0,0,0
2026-09-04 00:30,4,4,0,0,0,0
2026-09-04 00:45,2,2,0,0,0,0
2026-09-04 01:00,3,3,0,0,0,0
2026-09-04 01:15,1,1,0,0,0,0
2026-09-04 01:30,1,1,0,0,0,0
2026-09-04 01:45,5,5,0,0,0,0
2026-09-04 02:00,2,2,0,0,0,0
2026-09-04 02:15,2,2,0,0,0,0
2026-09-04 02:30,2,2,0,0,0,0
2026-09-04 02:45,0,0,0,0,0,0
2026-09-04 03:00,0,0,0,0,0,0
2026-09-04 03:15,0,0,0,0,0,0
2026-09-04 03:30,1,1,0,0,0,0
2026-09-04 03:45,3,3,0,0,0,0
2026-09-04 04:00,1,1,0,0,0,0
2026-09-04 04:15,2,2,0,0,0,0
2026-09-04 04:30,0,0,0,0,0,0
2026-09-04 04:45,3,3,0,0,0,0
2026-09-04 05:00,5,5,0,0,0,0
2026-09-04 05:15,8,8,0,0,0,0
2026-09-04 05:30,6,6,0,0,0,0
2026-09-04 05:45,8,8,0,0,0,0
2026-09-04 06:00,8,8,0,0,0,0
2026-09-04 06:15,23,23,0,0,0,0
2026-09-04 06:30,17,17,0,0,0,0
2026-09-04 06:45,27,27,0,0,0,0
2026-09-04 07:00,28,28,0,0,0,0
2026-09-04 07:15,30,30,0,0,0,0
2026-09-04 07:30,90,90,0,0,0,0
2026-09-04 07:45,79,79,0,0,0,0
2026-09-04 08:00,52,52,0,0,0,0
2026-09-04 08:15,48,48,0,0,0,0
2026-09-04 08:30,42,42,0,0,0,0
2026-09-04 08:45,58,58,0,0,0,0
2026-09-04 09:00,31,31,0,0,0,0
2026-09-04 09:15,34,34,0,0,0,0
2026-09-04 09:30,52,52,0,0,0,0
2026-09-04 09:45,44,44,0,0,0,0
2026-09-04 10:00,41,41,0,0,0,0
2026-09-04 10:15,45,45,0,0,0,0
2026-09-04 10:30,53,53,0,0,0,0
2026-09-04 10:45,38,38,0,0,0,0
2026-09-04 11:00,47,47,0,0,0,0
2026-09-04 11:15,43,43,0,0,0,0
2026-09-04 11:30,43,43,0,0,0,0
2026-09-04 11:45,54,54,0,0,0,0
2026-09-04 12:00,76,76,0,0,0,0
2026-09-04 12:15,64,64,0,0,0,0
2026-09-04 12:30,107,107,0,0,0,0
2026-09-04 12:45,64,64,0,0,0,0
2026-09-04 13:00,122,122,0,0,0,0
2026-09-04 13:15,101,101,0,0,0,0
2026-09-04 13:30,86,86,0,0,0,0
2026-09-04 13:45,90,90,0,0,0,0
2026-09-04 14:00,108,108,0,0,0,0
2026-09-04 14:15,100,100,0,0,0,0
2026-09-04 14:30,92,92,0,0,0,0
2026-09-04 14:45,73,73,0,0,0,0
2026-09-04 15:00,69,69,0,0,0,0
2026-09-04 15:15,79,79,0,0,0,0
2026-09-04 15:30,64,64,0,0,0,0
2026-09-04 15:45,70,70,0,0,0,0
2026-09-04 16:00,73,73,0,0,0,0
2026-09-04 16:15,66,66,0,0,0,0
2026-09-04 16:30,51,51,0,0,0,0
2026-09-04 16:45,72,72,0,0,0,0
2026-09-04 17:00,68,68,0,0,0,0
2026-09-04 17:15,62,62,0,0,0,0
2026-09-04 17:30,49,49,0,0,0,0
2026-09-04 17:45,60,60,0,0,0,0
2026-09-04 18:00,92,92,0,0,0,0
2026-09-04 18:15,73,73,0,0,0,0
2026-09-04 18:30,78,78,0,0,0,0
2026-09-04 18:45,68,68,0,0,0,0
2026-09-04 19:00,56,56,0,0,0,0
2026-09-04 19:15,53,53,0,0,0,0
2026-09-04 19:30,54,54,0,0,0,0
2026-09-04 19:45,63,63,0,0,0,0
2026-09-04 20:00,59,59,0,0,0,0
2026-09-04 20:15,42,42,0,0,0,0
2026-09-04 20:30,31,31,0,0,0,0
2026-09-04 20:45,39,39,0,0,0,0
2026-09-04 21:00,36,36,0,0,0,0
2026-09-04 21:15,44,44,0,0,0,0
2026-09-04 21:30,26,26,0,0,0,0
2026-09-04 21:45,30,30,0,0,0,0
2026-09-04 22:00,25,25,0,0,0,0
2026-09-04 22:15,23,23,0,0,0,0
2026-09-04 22:30,26,26,0,0,0,0
2026-09-04 22:45,22,22,0,0,0,0
2026-09-04 23:00,24,24,0,0,0,0
2026-09-04 23:15,24,24,0,0,0,0
2026-09-04 23:30,27,27,0,0,0,0
2026-09-04 23:45,17,17,0,0,0,0
