Datetime,300037926 (Bohlweg),353413831 (Bohlweg [Bike Stadteinwärts]),353413832 (Bohlweg [Bike Stadtauswärts]),353484923 (Bohlweg [Bike IN]),353484925 (Bohlweg [Bike OUT]),353484927 (Bohlweg [Bike IN]),353484928 (Bohlweg [Bike OUT]),353484929 (Bohlweg [Bike IN]),353484930 (Bohlweg [Bike OUT]),353485115 (Bohlweg [Car IN]),353485118 (Bohlweg [Car OUT]),353485121 (Bohlweg [Car IN]),353485123 (Bohlweg [Car OUT]),353485125 (Bohlweg [Car IN]),353485126 (Bohlweg [Car OUT]),353485127 (Bohlweg [Car IN]),353485128 (Bohlweg [Car OUT]),300037926-status,353413831-status,353413832-status,353484923-status,353484925-status,353484927-status,353484928-status,353484929-status,353484930-status,353485115-status,353485118-status,353485121-status,353485123-status,353485125-status,353485126-status,353485127-status,353485128-status
2024-10-03 16:15,75,32,43,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-03 16:30,69,30,39,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-03 16:45,76,35,41,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-03 17:00,73,31,42,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-03 17:15,74,33,41,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-03 17:30,72,31,41,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-03 17:45,76,36,40,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-03 18:00,69,31,38,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-03 18:15,68,30,38,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-03 18:30,60,27,33,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-03 18:45,64,32,32,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-03 19:00,52,24,28,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-03 19:15,49,22,27,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-03 19:30,40,19,21,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-03 19:45,42,19,23,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-03 20:00,40,15,25,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-03 20:15,31,12,19,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-03 20:30,27,11,16,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-03 20:45,24,10,14,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-03 21:00,23,9,14,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-03 21:15,22,7,15,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-03 21:30,22,8,14,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-03 21:45,23,9,14,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-03 22:00,24,9,15,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-03 22:15,25,10,15,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-03 22:30,21,9,12,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-03 22:45,18,6,12,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-03 23:00,14,5,9,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-03 23:15,12,5,7,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-03 23:30,9,3,6,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-03 23:45,8,3,5,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 00:00,12,3,9,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 00:15,7,3,4,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 00:30,6,2,4,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 00:45,7,2,5,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 01:00,5,2,3,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 01:15,4,2,2,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 01:30,3,1,2,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 01:45,3,1,2,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 02:00,3,1,2,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 02:15,2,1,1,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 02:30,2,1,1,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 02:45,1,0,1,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 03:00,2,1,1,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 03:15,1,0,1,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 03:30,1,0,1,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 03:45,1,0,1,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 04:00,1,0,1,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 04:15,1,1,0,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 04:30,1,1,0,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 04:45,2,1,1,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 05:00,3,1,2,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 05:15,5,3,2,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 05:30,10,6,4,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 05:45,10,5,5,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 06:00,12,8,4,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 06:15,18,14,4,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 06:30,27,19,8,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 06:45,32,23,9,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 07:00,40,26,14,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 07:15,72,51,21,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 07:30,138,99,39,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 07:45,131,93,38,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 08:00,82,62,20,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 08:15,81,57,24,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 08:30,76,55,21,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 08:45,83,60,23,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 09:00,58,40,18,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 09:15,61,42,19,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 09:30,73,48,25,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 09:45,85,61,24,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 10:00,63,42,21,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 10:15,57,36,21,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 10:30,60,36,24,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 10:45,64,37,27,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 11:00,59,33,26,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 11:15,72,40,32,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 11:30,63,34,29,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 11:45,71,39,32,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 12:00,75,39,36,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 12:15,74,37,37,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 12:30,76,37,39,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 12:45,89,46,43,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 13:00,117,60,57,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 13:15,95,44,51,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 13:30,83,39,44,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 13:45,88,42,46,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 14:00,85,36,49,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 14:15,85,38,47,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 14:30,79,37,42,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 14:45,89,42,47,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 15:00,86,39,47,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 15:15,88,41,47,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 15:30,85,39,46,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 15:45,95,47,48,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 16:00,84,38,46,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 16:15,85,36,49,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 16:30,82,40,42,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 16:45,87,42,45,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 17:00,79,39,40,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 17:15,89,46,43,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 17:30,88,44,44,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 17:45,101,55,46,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 18:00,86,41,45,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 18:15,84,40,44,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 18:30,73,36,37,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 18:45,83,45,38,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 19:00,78,37,41,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 19:15,75,36,39,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 19:30,59,30,29,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 19:45,58,31,27,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 20:00,54,26,28,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 20:15,46,22,24,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 20:30,39,18,21,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 20:45,37,18,19,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 21:00,35,16,19,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 21:15,35,15,20,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 21:30,32,13,19,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 21:45,37,15,22,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 22:00,33,13,20,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 22:15,28,11,17,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 22:30,31,11,20,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 22:45,30,10,20,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 23:00,30,11,19,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 23:15,31,11,20,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 23:30,27,9,18,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-04 23:45,26,9,17,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 00:00,23,9,14,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 00:15,24,8,16,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 00:30,19,7,12,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 00:45,17,6,11,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 01:00,17,6,11,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 01:15,14,5,9,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 01:30,11,4,7,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 01:45,10,3,7,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 02:00,10,3,7,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 02:15,8,2,6,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 02:30,7,2,5,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 02:45,6,1,5,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 03:00,5,1,4,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 03:15,5,1,4,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 03:30,4,1,3,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 03:45,3,1,2,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 04:00,3,1,2,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 04:15,3,1,2,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 04:30,2,1,1,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 04:45,2,1,1,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 05:00,2,1,1,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 05:15,3,2,1,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 05:30,4,3,1,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 05:45,5,2,3,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 06:00,4,2,2,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 06:15,6,5,1,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 06:30,7,5,2,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 06:45,11,9,2,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 07:00,10,8,2,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 07:15,11,8,3,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 07:30,18,12,6,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 07:45,21,15,6,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 08:00,22,16,6,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 08:15,26,17,9,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 08:30,34,22,12,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 08:45,45,30,15,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 09:00,38,26,12,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 09:15,42,28,14,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 09:30,53,38,15,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 09:45,75,54,21,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 10:00,66,46,20,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 10:15,72,49,23,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 10:30,73,49,24,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 10:45,80,53,27,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 11:00,79,50,29,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 11:15,82,52,30,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 11:30,77,48,29,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 11:45,90,55,35,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 12:00,81,47,34,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 12:15,87,51,36,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 12:30,84,48,36,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 12:45,89,50,39,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 13:00,82,44,38,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 13:15,83,42,41,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 13:30,83,42,41,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 13:45,86,45,41,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 14:00,77,37,40,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 14:15,74,33,41,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 14:30,75,32,43,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 14:45,80,37,43,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 15:00,70,33,37,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 15:15,67,33,34,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 15:30,70,35,35,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 15:45,72,36,36,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 16:00,67,32,35,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 16:15,66,32,34,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 16:30,65,32,33,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 16:45,64,33,31,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 17:00,63,32,31,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 17:15,59,30,29,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 17:30,60,30,30,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 17:45,75,40,35,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 18:00,67,33,34,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 18:15,63,31,32,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 18:30,56,28,28,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 18:45,62,36,26,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 19:00,60,33,27,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 19:15,54,29,25,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 19:30,48,25,23,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 19:45,49,28,21,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 20:00,42,21,21,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 20:15,33,17,16,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 20:30,35,18,17,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 20:45,34,16,18,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 21:00,29,13,16,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 21:15,29,12,17,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 21:30,25,10,15,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 21:45,27,10,17,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 22:00,24,10,14,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 22:15,25,10,15,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 22:30,25,9,16,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 22:45,21,7,14,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 23:00,24,9,15,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 23:15,23,9,14,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 23:30,24,9,15,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-05 23:45,24,10,14,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 00:00,20,7,13,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 00:15,18,7,11,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 00:30,17,6,11,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 00:45,15,6,9,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 01:00,14,5,9,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 01:15,11,4,7,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 01:30,11,4,7,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 01:45,9,3,6,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 02:00,8,3,5,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 02:15,8,3,5,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 02:30,7,2,5,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 02:45,6,2,4,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 03:00,6,2,4,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 03:15,4,1,3,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 03:30,3,1,2,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 03:45,3,1,2,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 04:00,3,1,2,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 04:15,3,1,2,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 04:30,2,1,1,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 04:45,3,1,2,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 05:00,2,1,1,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 05:15,2,1,1,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 05:30,3,2,1,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 05:45,3,2,1,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 06:00,4,2,2,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 06:15,3,2,1,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 06:30,3,2,1,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 06:45,3,2,1,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 07:00,2,1,1,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 07:15,3,2,1,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 07:30,5,3,2,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 07:45,5,3,2,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 08:00,7,4,3,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 08:15,9,5,4,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 08:30,9,6,3,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 08:45,13,9,4,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 09:00,11,6,5,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 09:15,14,8,6,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 09:30,21,14,7,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 09:45,32,21,11,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 10:00,26,17,9,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 10:15,27,18,9,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 10:30,32,21,11,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
